protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
Tyk2,ejm55,ejm54,0.25,61.8932,0.358115,0.749304,1.830777,,,
Tyk2,ejm55,ejm54,0.3,55.63516,0.4178024,0.749304,1.830777,,,
Tyk2,ejm55,ejm54,0.35,46.98849,0.4530001,0.749304,1.830777,,,
Tyk2,ejm55,ejm54,0.4,37.30204,0.4763673,0.749304,1.830777,,,
Tyk2,ejm55,ejm54,0.45,26.98749,0.49064,0.749304,1.830777,,,
Tyk2,ejm55,ejm54,0.5,16.24332,0.5033564,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0,0,0,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0.05,15.67507,0.3135342,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0.1,28.46501,0.3917006,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0.15,39.89841,0.4225847,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0.2,51.032,0.4278457,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0.25,62.10626,0.4293446,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0.3,56.30454,0.4761234,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0.35,47.52548,0.519017,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0.4,37.76815,0.5347262,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0.45,27.49034,0.5449811,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0.5,16.7541,0.555057,0.749304,1.830777,,,
Tyk2,jmc28,jmc30,0,0,0,0.771666,0.598849,,,
Tyk2,jmc28,jmc30,0.05,16.19155,0.3065353,0.771666,0.598849,,,
Tyk2,jmc28,jmc30,0.1,29.28396,0.3740833,0.771666,0.598849,,,
Tyk2,jmc28,jmc30,0.15,40.8982,0.411984,0.771666,0.598849,,,
Tyk2,jmc28,jmc30,0.2,52.05658,0.420055,0.771666,0.598849,,,
Tyk2,jmc28,jmc30,0.25,63.13329,0.4220829,0.771666,0.598849,,,
Tyk2,jmc28,jmc30,0.3,56.97149,0.4807461,0.771666,0.598849,,,
Tyk2,jmc28,jmc30,0.35,48.15715,0.5178245,0.771666,0.598849,,,
Tyk2,jmc28,jmc30,0.4,38.38359,0.5337966,0.771666,0.598849,,,
Tyk2,jmc28,jmc30,0.45,28.03591,0.5450017,0.771666,0.598849,,,
Tyk2,jmc28,jmc30,0.5,17.25074,0.5547454,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0,0,0,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0.05,16.06274,0.2615689,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0.1,29.09108,0.3393217,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0.15,40.68218,0.3758398,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0.2,51.83549,0.3825929,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0.25,62.91987,0.384217,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0.3,57.34642,0.4484253,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0.35,48.65796,0.4950519,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0.4,38.92736,0.5129631,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0.45,28.6378,0.5241882,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0.5,17.88959,0.5364014,0.771666,0.598849,,,
Tyk2,ejm42,ejm54,0,0,0,0.742293,1.656642,,,
Tyk2,ejm42,ejm54,0.05,15.86815,0.254779,0.742293,1.656642,,,
Tyk2,ejm42,ejm54,0.1,28.83486,0.3469948,0.742293,1.656642,,,
Tyk2,ejm42,ejm54,0.15,40.37123,0.3856301,0.742293,1.656642,,,
Tyk2,ejm42,ejm54,0.2,51.52273,0.3936013,0.742293,1.656642,,,
Tyk2,ejm42,ejm54,0.25,62.60368,0.3953679,0.742293,1.656642,,,
Tyk2,ejm42,ejm54,0.3,56.49247,0.4555546,0.742293,1.656642,,,
Tyk2,ejm42,ejm54,0.35,47.25726,0.5045553,0.742293,1.656642,,,
Tyk2,ejm42,ejm54,0.4,37.14793,0.516569,0.742293,1.656642,,,
Tyk2,ejm42,ejm54,0.45,26.62249,0.5254781,0.742293,1.656642,,,
Tyk2,ejm42,ejm54,0.5,15.76224,0.5337961,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0,0,0,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0.05,15.8379,0.2330308,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0.1,28.80848,0.3451402,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0.15,40.18336,0.3768232,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0.2,51.30486,0.3809022,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0.25,62.37976,0.3822304,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0.3,56.36074,0.432454,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0.35,47.58631,0.4744101,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0.4,37.79599,0.4922236,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0.45,27.44492,0.5042751,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0.5,16.66888,0.5158105,0.742293,1.656642,,,
Tyk2,jmc28,jmc27,0,0,0,0.747101,1.076483,,,
Tyk2,jmc28,jmc27,0.05,15.56435,0.2882827,0.747101,1.076483,,,
Tyk2,jmc28,jmc27,0.1,28.56357,0.3493648,0.747101,1.076483,,,
Tyk2,jmc28,jmc27,0.15,40.21903,0.3855933,0.747101,1.076483,,,
Tyk2,jmc28,jmc27,0.2,51.38716,0.3946305,0.747101,1.076483,,,
Tyk2,jmc28,jmc27,0.25,62.46555,0.3967635,0.747101,1.076483,,,
Tyk2,jmc28,jmc27,0.3,56.21627,0.4526718,0.747101,1.076483,,,
Tyk2,jmc28,jmc27,0.35,47.20898,0.4948098,0.747101,1.076483,,,
Tyk2,jmc28,jmc27,0.4,37.21873,0.5110217,0.747101,1.076483,,,
Tyk2,jmc28,jmc27,0.45,26.7509,0.5209107,0.747101,1.076483,,,
Tyk2,jmc28,jmc27,0.5,15.88395,0.5310154,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0,0,0,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0.05,15.88214,0.2410375,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0.1,29.15821,0.3358362,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0.15,40.83603,0.3837208,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0.2,52.00821,0.3936678,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0.25,63.08842,0.3958935,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0.3,56.72157,0.4448553,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0.35,47.80832,0.4899751,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0.4,37.85613,0.5068729,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0.45,27.43145,0.5164169,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0.5,16.66044,0.5255312,0.747101,1.076483,,,
Tyk2,ejm31,jmc28,0,0,0,0.778182,1.532693,,,
Tyk2,ejm31,jmc28,0.05,16.79562,0.2147915,0.778182,1.532693,,,
Tyk2,ejm31,jmc28,0.1,31.03461,0.3108705,0.778182,1.532693,,,
Tyk2,ejm31,jmc28,0.15,43.67996,0.3657605,0.778182,1.532693,,,
Tyk2,ejm31,jmc28,0.2,55.08192,0.396915,0.778182,1.532693,,,
Tyk2,ejm31,jmc28,0.25,66.20897,0.4015463,0.778182,1.532693,,,
Tyk2,ejm31,jmc28,0.3,60.49716,0.4862455,0.778182,1.532693,,,
Tyk2,ejm31,jmc28,0.35,51.62882,0.5305444,0.778182,1.532693,,,
Tyk2,ejm31,jmc28,0.4,41.64296,0.5491074,0.778182,1.532693,,,
Tyk2,ejm31,jmc28,0.45,30.99669,0.5616982,0.778182,1.532693,,,
Tyk2,ejm31,jmc28,0.5,19.84747,0.5729928,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0,0,0,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0.05,16.13148,0.2200627,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0.1,29.55378,0.3044506,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0.15,41.53216,0.3522278,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0.2,52.79317,0.367415,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0.25,63.9064,0.3708377,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0.3,58.44499,0.4327954,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0.35,50.01633,0.4819576,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0.4,40.55979,0.4992724,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0.45,30.50103,0.5140849,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0.5,19.94016,0.5265418,0.778182,1.532693,,,
Tyk2,ejm47,ejm31,0,0,0,0.766425,1.077747,,,
Tyk2,ejm47,ejm31,0.05,15.55057,0.2363367,0.766425,1.077747,,,
Tyk2,ejm47,ejm31,0.1,28.85455,0.3059055,0.766425,1.077747,,,
Tyk2,ejm47,ejm31,0.15,40.63182,0.3614184,0.766425,1.077747,,,
Tyk2,ejm47,ejm31,0.2,51.81261,0.3729727,0.766425,1.077747,,,
Tyk2,ejm47,ejm31,0.25,62.90926,0.3750899,0.766425,1.077747,,,
Tyk2,ejm47,ejm31,0.3,57.21013,0.4451896,0.766425,1.077747,,,
Tyk2,ejm47,ejm31,0.35,48.48153,0.4886104,0.766425,1.077747,,,
Tyk2,ejm47,ejm31,0.4,38.76196,0.5062034,0.766425,1.077747,,,
Tyk2,ejm47,ejm31,0.45,28.50126,0.5181356,0.766425,1.077747,,,
Tyk2,ejm47,ejm31,0.5,17.83902,0.5287618,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0,0,0,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0.05,16.19553,0.2222643,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0.1,29.85508,0.3128896,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0.15,41.89107,0.3577147,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0.2,53.18353,0.3750013,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0.25,64.30129,0.3792055,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0.3,59.0815,0.461578,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0.35,50.46919,0.5110998,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0.4,40.56888,0.532264,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0.45,30.05766,0.5440337,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0.5,19.07677,0.5548136,0.766425,1.077747,,,
Tyk2,ejm49,ejm50,0,0,0,0.797052,0.28201,,,
Tyk2,ejm49,ejm50,0.05,16.64228,0.1949896,0.797052,0.28201,,,
Tyk2,ejm49,ejm50,0.1,31.07263,0.2741775,0.797052,0.28201,,,
Tyk2,ejm49,ejm50,0.15,44.13389,0.329896,0.797052,0.28201,,,
Tyk2,ejm49,ejm50,0.2,55.78788,0.3703175,0.797052,0.28201,,,
Tyk2,ejm49,ejm50,0.25,66.97693,0.3787384,0.797052,0.28201,,,
Tyk2,ejm49,ejm50,0.3,62.60618,0.4379176,0.797052,0.28201,,,
Tyk2,ejm49,ejm50,0.35,54.82514,0.4932525,0.797052,0.28201,,,
Tyk2,ejm49,ejm50,0.4,45.69016,0.5176899,0.797052,0.28201,,,
Tyk2,ejm49,ejm50,0.45,35.8186,0.5331156,0.797052,0.28201,,,
Tyk2,ejm49,ejm50,0.5,25.28716,0.5499059,0.797052,0.28201,,,
Tyk2,ejm50,ejm49,0,0,0,0.797052,0.28201,,,
Tyk2,ejm50,ejm49,0.05,16.71727,0.2268204,0.797052,0.28201,,,
Tyk2,ejm50,ejm49,0.1,31.18333,0.2999714,0.797052,0.28201,,,
Tyk2,ejm50,ejm49,0.15,44.59159,0.3360213,0.797052,0.28201,,,
Tyk2,ejm50,ejm49,0.2,56.6294,0.38788,0.797052,0.28201,,,
Tyk2,ejm50,ejm49,0.25,67.88955,0.4031297,0.797052,0.28201,,,
Tyk2,ejm50,ejm49,0.3,63.26007,0.4676558,0.797052,0.28201,,,
Tyk2,ejm50,ejm49,0.35,55.31305,0.5251986,0.797052,0.28201,,,
Tyk2,ejm50,ejm49,0.4,45.68883,0.5525242,0.797052,0.28201,,,
Tyk2,ejm50,ejm49,0.45,35.27482,0.5660927,0.797052,0.28201,,,
Tyk2,ejm50,ejm49,0.5,24.33917,0.5769708,0.797052,0.28201,,,
Tyk2,ejm31,ejm45,0,0,0,0.778414,1.088025,,,
Tyk2,ejm31,ejm45,0.05,16.48289,0.2561133,0.778414,1.088025,,,
Tyk2,ejm31,ejm45,0.1,30.3318,0.3237363,0.778414,1.088025,,,
Tyk2,ejm31,ejm45,0.15,42.659,0.3788255,0.778414,1.088025,,,
Tyk2,ejm31,ejm45,0.2,53.96846,0.3987037,0.778414,1.088025,,,
Tyk2,ejm31,ejm45,0.25,65.09384,0.4022848,0.778414,1.088025,,,
Tyk2,ejm31,ejm45,0.3,60.02328,0.481063,0.778414,1.088025,,,
Tyk2,ejm31,ejm45,0.35,51.03593,0.5318113,0.778414,1.088025,,,
Tyk2,ejm31,ejm45,0.4,40.97237,0.5472405,0.778414,1.088025,,,
Tyk2,ejm31,ejm45,0.45,30.38599,0.5566776,0.778414,1.088025,,,
Tyk2,ejm31,ejm45,0.5,19.44275,0.5648648,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0,0,0,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0.05,16.71043,0.2241316,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0.1,30.64322,0.3281879,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0.15,42.55692,0.3809129,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0.2,53.81772,0.3924348,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0.25,64.94015,0.3962827,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0.3,59.17698,0.4478305,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0.35,50.84272,0.4900223,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0.4,41.29732,0.5128269,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0.45,31.11292,0.5258511,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0.5,20.51077,0.5355891,0.778414,1.088025,,,
Tyk2,jmc23,jmc27,0,0,0,0.740216,1.187934,,,
Tyk2,jmc23,jmc27,0.05,16.42737,0.2541552,0.740216,1.187934,,,
Tyk2,jmc23,jmc27,0.1,29.71546,0.3593947,0.740216,1.187934,,,
Tyk2,jmc23,jmc27,0.15,41.25483,0.3924664,0.740216,1.187934,,,
Tyk2,jmc23,jmc27,0.2,52.41035,0.3985802,0.740216,1.187934,,,
Tyk2,jmc23,jmc27,0.25,63.49556,0.4002415,0.740216,1.187934,,,
Tyk2,jmc23,jmc27,0.3,57.40762,0.4595897,0.740216,1.187934,,,
Tyk2,jmc23,jmc27,0.35,48.52724,0.4979353,0.740216,1.187934,,,
Tyk2,jmc23,jmc27,0.4,38.68328,0.5149306,0.740216,1.187934,,,
Tyk2,jmc23,jmc27,0.45,28.2383,0.5271899,0.740216,1.187934,,,
Tyk2,jmc23,jmc27,0.5,17.4166,0.5366358,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0,0,0,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0.05,15.52668,0.2052624,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0.1,28.84189,0.2982251,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0.15,40.48567,0.3446765,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0.2,51.63864,0.3530682,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0.25,62.7158,0.3549184,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0.3,56.78261,0.4219098,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0.35,47.89193,0.4722838,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0.4,37.97079,0.4891272,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0.45,27.49159,0.5010086,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0.5,16.64867,0.5098454,0.740216,1.187934,,,
Tyk2,ejm49,ejm31,0,0,0,0.792889,1.88287,,,
Tyk2,ejm49,ejm31,0.05,16.70079,0.2135163,0.792889,1.88287,,,
Tyk2,ejm49,ejm31,0.1,30.9669,0.3068318,0.792889,1.88287,,,
Tyk2,ejm49,ejm31,0.15,43.52259,0.3646908,0.792889,1.88287,,,
Tyk2,ejm49,ejm31,0.2,54.87876,0.3924931,0.792889,1.88287,,,
Tyk2,ejm49,ejm31,0.25,65.98995,0.3963172,0.792889,1.88287,,,
Tyk2,ejm49,ejm31,0.3,60.90962,0.4545409,0.792889,1.88287,,,
Tyk2,ejm49,ejm31,0.35,52.79455,0.5057293,0.792889,1.88287,,,
Tyk2,ejm49,ejm31,0.4,43.45489,0.5257771,0.792889,1.88287,,,
Tyk2,ejm49,ejm31,0.45,33.50106,0.5383946,0.792889,1.88287,,,
Tyk2,ejm49,ejm31,0.5,22.95342,0.5527229,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0,0,0,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0.05,17.05729,0.196214,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0.1,31.67618,0.2925287,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0.15,44.76155,0.3446766,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0.2,56.40955,0.3855206,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0.25,67.58792,0.393002,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0.3,62.23726,0.468598,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0.35,53.98464,0.5185955,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0.4,44.40632,0.5406854,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0.45,34.0058,0.5563648,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0.5,23.04629,0.5684814,0.792889,1.88287,,,
Tyk2,ejm42,ejm48,0,0,0,0.818722,1.121699,,,
Tyk2,ejm42,ejm48,0.05,15.79536,0.3460308,0.818722,1.121699,,,
Tyk2,ejm42,ejm48,0.1,29.38099,0.382027,0.818722,1.121699,,,
Tyk2,ejm42,ejm48,0.15,41.9097,0.4172842,0.818722,1.121699,,,
Tyk2,ejm42,ejm48,0.2,53.38432,0.4442209,0.818722,1.121699,,,
Tyk2,ejm42,ejm48,0.25,64.53449,0.4501685,0.818722,1.121699,,,
Tyk2,ejm42,ejm48,0.3,59.18407,0.5139522,0.818722,1.121699,,,
Tyk2,ejm42,ejm48,0.35,50.58712,0.5614421,0.818722,1.121699,,,
Tyk2,ejm42,ejm48,0.4,40.68189,0.5797116,0.818722,1.121699,,,
Tyk2,ejm42,ejm48,0.45,30.16855,0.5900679,0.818722,1.121699,,,
Tyk2,ejm42,ejm48,0.5,19.22771,0.5992562,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0,0,0,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0.05,15.89623,0.2983012,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0.1,29.23843,0.3591573,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0.15,41.05414,0.4037074,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0.2,52.22725,0.4139035,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0.25,63.30574,0.4157633,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0.3,57.73459,0.4715562,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0.35,49.31181,0.5176673,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0.4,39.67181,0.5377187,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0.45,29.48603,0.5476009,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0.5,18.88601,0.5578516,0.818722,1.121699,,,
Tyk2,ejm50,ejm42,0,0,0,0.735268,0.396958,,,
Tyk2,ejm50,ejm42,0.05,15.45947,0.1933095,0.735268,0.396958,,,
Tyk2,ejm50,ejm42,0.1,28.76983,0.2886962,0.735268,0.396958,,,
Tyk2,ejm50,ejm42,0.15,40.31837,0.3399866,0.735268,0.396958,,,
Tyk2,ejm50,ejm42,0.2,51.45344,0.3460693,0.735268,0.396958,,,
Tyk2,ejm50,ejm42,0.25,62.53945,0.3474097,0.735268,0.396958,,,
Tyk2,ejm50,ejm42,0.3,57.11164,0.4191577,0.735268,0.396958,,,
Tyk2,ejm50,ejm42,0.35,48.75081,0.4597982,0.735268,0.396958,,,
Tyk2,ejm50,ejm42,0.4,39.22083,0.485604,0.735268,0.396958,,,
Tyk2,ejm50,ejm42,0.45,28.95523,0.5032843,0.735268,0.396958,,,
Tyk2,ejm50,ejm42,0.5,18.16108,0.5168442,0.735268,0.396958,,,
Tyk2,ejm42,ejm50,0,0,0,0.735268,0.396958,,,
Tyk2,ejm42,ejm50,0.05,15.14034,0.2563286,0.735268,0.396958,,,
Tyk2,ejm42,ejm50,0.1,28.02089,0.3227247,0.735268,0.396958,,,
Tyk2,ejm42,ejm50,0.15,39.60713,0.3593527,0.735268,0.396958,,,
Tyk2,ejm42,ejm50,0.2,50.77959,0.3671564,0.735268,0.396958,,,
Tyk2,ejm42,ejm50,0.25,61.87031,0.3693895,0.735268,0.396958,,,
Tyk2,ejm42,ejm50,0.3,56.19669,0.4336331,0.735268,0.396958,,,
Tyk2,ejm42,ejm50,0.35,47.99421,0.4719375,0.735268,0.396958,,,
Tyk2,ejm42,ejm50,0.4,38.59638,0.4961885,0.735268,0.396958,,,
Tyk2,ejm42,ejm50,0.45,28.42523,0.5116209,0.735268,0.396958,,,
Tyk2,ejm42,ejm50,0.5,17.75804,0.5229638,0.735268,0.396958,,,
Tyk2,ejm47,ejm55,0,0,0,0.759581,0.412734,,,
Tyk2,ejm47,ejm55,0.05,15.592,0.2582095,0.759581,0.412734,,,
Tyk2,ejm47,ejm55,0.1,28.67184,0.3364484,0.759581,0.412734,,,
Tyk2,ejm47,ejm55,0.15,40.21572,0.3755262,0.759581,0.412734,,,
Tyk2,ejm47,ejm55,0.2,51.37208,0.3819344,0.759581,0.412734,,,
Tyk2,ejm47,ejm55,0.25,62.46181,0.3837212,0.759581,0.412734,,,
Tyk2,ejm47,ejm55,0.3,56.51156,0.4322101,0.759581,0.412734,,,
Tyk2,ejm47,ejm55,0.35,48.04854,0.4738612,0.759581,0.412734,,,
Tyk2,ejm47,ejm55,0.4,38.40288,0.496531,0.759581,0.412734,,,
Tyk2,ejm47,ejm55,0.45,28.1682,0.5083246,0.759581,0.412734,,,
Tyk2,ejm47,ejm55,0.5,17.46035,0.521062,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0,0,0,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0.05,16.10026,0.2356927,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0.1,29.7245,0.3184618,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0.15,41.80152,0.3650732,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0.2,53.09924,0.3832059,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0.25,64.2095,0.3873788,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0.3,58.30115,0.4773812,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0.35,49.32769,0.5183729,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0.4,39.47942,0.5325597,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0.45,29.1353,0.5428245,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0.5,18.36309,0.5526826,0.759581,0.412734,,,
PTP1B,23471,23466,0,0,0,0.796111,1.432538,,,
PTP1B,23471,23466,0.05,16.7078,0.2233041,0.796111,1.432538,,,
PTP1B,23471,23466,0.1,30.75589,0.3043324,0.796111,1.432538,,,
PTP1B,23471,23466,0.15,43.31191,0.3555963,0.796111,1.432538,,,
PTP1B,23471,23466,0.2,54.74143,0.3869668,0.796111,1.432538,,,
PTP1B,23471,23466,0.25,65.88154,0.3928025,0.796111,1.432538,,,
PTP1B,23471,23466,0.3,61.24341,0.4427042,0.796111,1.432538,,,
PTP1B,23471,23466,0.35,53.68995,0.5015717,0.796111,1.432538,,,
PTP1B,23471,23466,0.4,44.65941,0.5286233,0.796111,1.432538,,,
PTP1B,23471,23466,0.45,34.75456,0.5472279,0.796111,1.432538,,,
PTP1B,23471,23466,0.5,24.10816,0.5649403,0.796111,1.432538,,,
PTP1B,23466,23471,0,0,0,0.796111,1.432538,,,
PTP1B,23466,23471,0.05,16.35172,0.2202808,0.796111,1.432538,,,
PTP1B,23466,23471,0.1,30.6125,0.291119,0.796111,1.432538,,,
PTP1B,23466,23471,0.15,43.79097,0.3279849,0.796111,1.432538,,,
PTP1B,23466,23471,0.2,55.635,0.3740979,0.796111,1.432538,,,
PTP1B,23466,23471,0.25,66.84719,0.3857757,0.796111,1.432538,,,
PTP1B,23466,23471,0.3,62.49871,0.4431696,0.796111,1.432538,,,
PTP1B,23466,23471,0.35,55.02327,0.4986739,0.796111,1.432538,,,
PTP1B,23466,23471,0.4,46.02984,0.5266254,0.796111,1.432538,,,
PTP1B,23466,23471,0.45,36.12008,0.5445532,0.796111,1.432538,,,
PTP1B,23466,23471,0.5,25.4407,0.5609235,0.796111,1.432538,,,
PTP1B,23473,20669_2qbr,0,0,0,0.761377,0.972203,,,
PTP1B,23473,20669_2qbr,0.05,17.74124,0.177428,0.761377,0.972203,,,
PTP1B,23473,20669_2qbr,0.1,31.71652,0.3320381,0.761377,0.972203,,,
PTP1B,23473,20669_2qbr,0.15,43.79083,0.3797402,0.761377,0.972203,,,
PTP1B,23473,20669_2qbr,0.2,55.08988,0.3982816,0.761377,0.972203,,,
PTP1B,23473,20669_2qbr,0.25,66.20067,0.4023221,0.761377,0.972203,,,
PTP1B,23473,20669_2qbr,0.3,61.11269,0.4515339,0.761377,0.972203,,,
PTP1B,23473,20669_2qbr,0.35,53.01727,0.4983182,0.761377,0.972203,,,
PTP1B,23473,20669_2qbr,0.4,43.63899,0.5208856,0.761377,0.972203,,,
PTP1B,23473,20669_2qbr,0.45,33.4114,0.5393292,0.761377,0.972203,,,
PTP1B,23473,20669_2qbr,0.5,22.58207,0.5531471,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0,0,0,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0.05,17.86075,0.1552332,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0.1,31.5374,0.3077385,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0.15,43.26313,0.3554112,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0.2,54.44801,0.3653265,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0.25,65.53989,0.3676708,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0.3,60.17855,0.4251413,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0.35,51.90603,0.4693691,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0.4,42.44267,0.4938167,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0.45,32.194,0.5104671,0.761377,0.972203,,,
