protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
thrombin,3b,1b,0.45,34.66408,0.6415013,0.876808,0.737126,,,
thrombin,3b,1b,0.5,23.93427,0.6524914,0.876808,0.737126,,,
thrombin,6a,6b,0,0,0,0.84191,1.15513,,,
thrombin,6a,6b,0.05,18.43735,0.1256583,0.84191,1.15513,,,
thrombin,6a,6b,0.1,32.81724,0.3232673,0.84191,1.15513,,,
thrombin,6a,6b,0.15,44.80651,0.3820261,0.84191,1.15513,,,
thrombin,6a,6b,0.2,56.04057,0.3950488,0.84191,1.15513,,,
thrombin,6a,6b,0.25,67.14578,0.3981644,0.84191,1.15513,,,
thrombin,6a,6b,0.3,61.75717,0.4440241,0.84191,1.15513,,,
thrombin,6a,6b,0.35,53.34392,0.4934117,0.84191,1.15513,,,
thrombin,6a,6b,0.4,43.68002,0.5154563,0.84191,1.15513,,,
thrombin,6a,6b,0.45,33.39371,0.5290448,0.84191,1.15513,,,
thrombin,6a,6b,0.5,22.6367,0.5405719,0.84191,1.15513,,,
thrombin,6b,6a,0,0,0,0.84191,1.15513,,,
thrombin,6b,6a,0.05,18.46165,0.09483354,0.84191,1.15513,,,
thrombin,6b,6a,0.1,33.39947,0.4805194,0.84191,1.15513,,,
thrombin,6b,6a,0.15,45.486,0.5155278,0.84191,1.15513,,,
thrombin,6b,6a,0.2,56.77652,0.5270638,0.84191,1.15513,,,
thrombin,6b,6a,0.25,67.88931,0.5298345,0.84191,1.15513,,,
thrombin,6b,6a,0.3,61.73873,0.5776489,0.84191,1.15513,,,
thrombin,6b,6a,0.35,52.91387,0.6100315,0.84191,1.15513,,,
thrombin,6b,6a,0.4,43.08119,0.6247273,0.84191,1.15513,,,
thrombin,6b,6a,0.45,32.68825,0.6342782,0.84191,1.15513,,,
thrombin,6b,6a,0.5,21.77157,0.6454409,0.84191,1.15513,,,
thrombin,1a,3b,0,0,0,0.848385,0.19641,,,
thrombin,1a,3b,0.05,18.63281,0.1025253,0.848385,0.19641,,,
thrombin,1a,3b,0.1,33.9838,0.4011678,0.848385,0.19641,,,
thrombin,1a,3b,0.15,46.56841,0.4579011,0.848385,0.19641,,,
thrombin,1a,3b,0.2,57.96308,0.4809427,0.848385,0.19641,,,
thrombin,1a,3b,0.25,69.09361,0.4847264,0.848385,0.19641,,,
thrombin,1a,3b,0.3,64.14083,0.5357924,0.848385,0.19641,,,
thrombin,1a,3b,0.35,55.96124,0.5903939,0.848385,0.19641,,,
thrombin,1a,3b,0.4,46.29157,0.6110597,0.848385,0.19641,,,
thrombin,1a,3b,0.45,35.91962,0.6218301,0.848385,0.19641,,,
thrombin,1a,3b,0.5,25.0851,0.6304521,0.848385,0.19641,,,
thrombin,3b,1a,0,0,0,0.848385,0.19641,,,
thrombin,3b,1a,0.05,18.35807,0.110157,0.848385,0.19641,,,
thrombin,3b,1a,0.1,33.58115,0.3096874,0.848385,0.19641,,,
thrombin,3b,1a,0.15,46.10166,0.398347,0.848385,0.19641,,,
thrombin,3b,1a,0.2,57.35325,0.4186735,0.848385,0.19641,,,
thrombin,3b,1a,0.25,68.4566,0.4212369,0.848385,0.19641,,,
thrombin,3b,1a,0.3,63.05131,0.4754668,0.848385,0.19641,,,
thrombin,3b,1a,0.35,54.96149,0.5205527,0.848385,0.19641,,,
thrombin,3b,1a,0.4,45.56031,0.5436161,0.848385,0.19641,,,
thrombin,3b,1a,0.45,35.46533,0.5570757,0.848385,0.19641,,,
thrombin,3b,1a,0.5,24.90151,0.5677031,0.848385,0.19641,,,
thrombin,3a,1b,0,0,0,0.779273,0.651666,,,
thrombin,3a,1b,0.05,18.48946,0.1081411,0.779273,0.651666,,,
thrombin,3a,1b,0.1,33.23768,0.3550131,0.779273,0.651666,,,
thrombin,3a,1b,0.15,45.13173,0.4130171,0.779273,0.651666,,,
thrombin,3a,1b,0.2,56.2943,0.4214701,0.779273,0.651666,,,
thrombin,3a,1b,0.25,67.37862,0.4231102,0.779273,0.651666,,,
thrombin,3a,1b,0.3,61.42523,0.4778267,0.779273,0.651666,,,
thrombin,3a,1b,0.35,52.8174,0.5240855,0.779273,0.651666,,,
thrombin,3a,1b,0.4,43.12499,0.5412372,0.779273,0.651666,,,
thrombin,3a,1b,0.45,32.78838,0.5535439,0.779273,0.651666,,,
thrombin,3a,1b,0.5,21.89423,0.5683119,0.779273,0.651666,,,
thrombin,1b,3a,0,0,0,0.779273,0.651666,,,
thrombin,1b,3a,0.05,17.73165,0.1807376,0.779273,0.651666,,,
thrombin,1b,3a,0.1,31.55734,0.308637,0.779273,0.651666,,,
thrombin,1b,3a,0.15,43.58451,0.3617507,0.779273,0.651666,,,
thrombin,1b,3a,0.2,54.83356,0.378342,0.779273,0.651666,,,
thrombin,1b,3a,0.25,65.93615,0.3816819,0.779273,0.651666,,,
thrombin,1b,3a,0.3,60.36603,0.4382348,0.779273,0.651666,,,
thrombin,1b,3a,0.35,51.93188,0.4860132,0.779273,0.651666,,,
thrombin,1b,3a,0.4,42.2917,0.5080947,0.779273,0.651666,,,
thrombin,1b,3a,0.45,31.93792,0.5227259,0.779273,0.651666,,,
thrombin,1b,3a,0.5,21.10256,0.5331863,0.779273,0.651666,,,
thrombin,6e,6b,0,0,0,0.806297,0.702353,,,
thrombin,6e,6b,0.05,18.47341,0.1180726,0.806297,0.702353,,,
thrombin,6e,6b,0.1,33.74118,0.381838,0.806297,0.702353,,,
thrombin,6e,6b,0.15,45.82019,0.4501754,0.806297,0.702353,,,
thrombin,6e,6b,0.2,57.02757,0.4626134,0.806297,0.702353,,,
thrombin,6e,6b,0.25,68.12831,0.464888,0.806297,0.702353,,,
thrombin,6e,6b,0.3,62.24688,0.5212059,0.806297,0.702353,,,
thrombin,6e,6b,0.35,53.49736,0.5570514,0.806297,0.702353,,,
thrombin,6e,6b,0.4,43.72805,0.5723388,0.806297,0.702353,,,
thrombin,6e,6b,0.45,33.35612,0.5846404,0.806297,0.702353,,,
thrombin,6e,6b,0.5,22.50994,0.5952946,0.806297,0.702353,,,
thrombin,6b,6e,0,0,0,0.806297,0.702353,,,
thrombin,6b,6e,0.05,18.36277,0.1209725,0.806297,0.702353,,,
thrombin,6b,6e,0.1,32.41098,0.3132466,0.806297,0.702353,,,
thrombin,6b,6e,0.15,44.34448,0.3692901,0.806297,0.702353,,,
thrombin,6b,6e,0.2,55.61426,0.3842079,0.806297,0.702353,,,
thrombin,6b,6e,0.25,66.74697,0.3877981,0.806297,0.702353,,,
thrombin,6b,6e,0.3,61.14951,0.4534448,0.806297,0.702353,,,
thrombin,6b,6e,0.35,52.62359,0.4996471,0.806297,0.702353,,,
thrombin,6b,6e,0.4,42.92776,0.5209732,0.806297,0.702353,,,
thrombin,6b,6e,0.45,32.6035,0.5331762,0.806297,0.702353,,,
thrombin,6b,6e,0.5,21.82759,0.543819,0.806297,0.702353,,,
Tyk2,jmc23,jmc30,0,0,0,0.760491,0.906152,,,
Tyk2,jmc23,jmc30,0.05,15.96704,0.3042946,0.760491,0.906152,,,
Tyk2,jmc23,jmc30,0.1,29.14157,0.3701001,0.760491,0.906152,,,
Tyk2,jmc23,jmc30,0.15,40.7987,0.407787,0.760491,0.906152,,,
Tyk2,jmc23,jmc30,0.2,51.95156,0.4154091,0.760491,0.906152,,,
Tyk2,jmc23,jmc30,0.25,63.02485,0.4170008,0.760491,0.906152,,,
Tyk2,jmc23,jmc30,0.3,57.18386,0.4690185,0.760491,0.906152,,,
Tyk2,jmc23,jmc30,0.35,48.2619,0.5164195,0.760491,0.906152,,,
Tyk2,jmc23,jmc30,0.4,38.32819,0.5320435,0.760491,0.906152,,,
Tyk2,jmc23,jmc30,0.45,27.92011,0.5413355,0.760491,0.906152,,,
Tyk2,jmc23,jmc30,0.5,17.13618,0.5508959,0.760491,0.906152,,,
Tyk2,jmc30,jmc23,0,0,0,0.760491,0.906152,,,
Tyk2,jmc30,jmc23,0.05,15.9797,0.1985673,0.760491,0.906152,,,
Tyk2,jmc30,jmc23,0.1,29.29056,0.3089706,0.760491,0.906152,,,
Tyk2,jmc30,jmc23,0.15,40.95517,0.3516479,0.760491,0.906152,,,
Tyk2,jmc30,jmc23,0.2,52.13336,0.3606268,0.760491,0.906152,,,
Tyk2,jmc30,jmc23,0.25,63.2267,0.362747,0.760491,0.906152,,,
Tyk2,jmc30,jmc23,0.3,57.23243,0.4402062,0.760491,0.906152,,,
Tyk2,jmc30,jmc23,0.35,48.29981,0.4856691,0.760491,0.906152,,,
Tyk2,jmc30,jmc23,0.4,38.35308,0.5037408,0.760491,0.906152,,,
Tyk2,jmc30,jmc23,0.45,27.8635,0.5147767,0.760491,0.906152,,,
Tyk2,jmc30,jmc23,0.5,16.99003,0.5242709,0.760491,0.906152,,,
Tyk2,ejm31,ejm48,0,0,0,0.794036,1.314301,,,
Tyk2,ejm31,ejm48,0.05,16.31588,0.2232385,0.794036,1.314301,,,
Tyk2,ejm31,ejm48,0.1,30.46602,0.3004661,0.794036,1.314301,,,
Tyk2,ejm31,ejm48,0.15,43.21624,0.3506514,0.794036,1.314301,,,
Tyk2,ejm31,ejm48,0.2,54.81019,0.3846958,0.794036,1.314301,,,
Tyk2,ejm31,ejm48,0.25,65.98598,0.3930653,0.794036,1.314301,,,
Tyk2,ejm31,ejm48,0.3,60.90356,0.486413,0.794036,1.314301,,,
Tyk2,ejm31,ejm48,0.35,52.3581,0.5359891,0.794036,1.314301,,,
Tyk2,ejm31,ejm48,0.4,42.56123,0.55762,0.794036,1.314301,,,
Tyk2,ejm31,ejm48,0.45,32.03204,0.5711833,0.794036,1.314301,,,
Tyk2,ejm31,ejm48,0.5,21.03777,0.5812142,0.794036,1.314301,,,
Tyk2,ejm48,ejm31,0,0,0,0.794036,1.314301,,,
Tyk2,ejm48,ejm31,0.05,16.91822,0.1921131,0.794036,1.314301,,,
Tyk2,ejm48,ejm31,0.1,31.0856,0.298896,0.794036,1.314301,,,
Tyk2,ejm48,ejm31,0.15,43.39742,0.3636383,0.794036,1.314301,,,
Tyk2,ejm48,ejm31,0.2,54.68273,0.3834813,0.794036,1.314301,,,
Tyk2,ejm48,ejm31,0.25,65.79295,0.3868243,0.794036,1.314301,,,
Tyk2,ejm48,ejm31,0.3,59.92522,0.4655684,0.794036,1.314301,,,
Tyk2,ejm48,ejm31,0.35,51.07108,0.504255,0.794036,1.314301,,,
Tyk2,ejm48,ejm31,0.4,41.28943,0.5203781,0.794036,1.314301,,,
Tyk2,ejm48,ejm31,0.45,30.98211,0.5310454,0.794036,1.314301,,,
Tyk2,ejm48,ejm31,0.5,20.26347,0.5410024,0.794036,1.314301,,,
Tyk2,ejm45,ejm42,0,0,0,0.736055,1.046611,,,
Tyk2,ejm45,ejm42,0.05,15.36553,0.1929445,0.736055,1.046611,,,
Tyk2,ejm45,ejm42,0.1,28.64708,0.286508,0.736055,1.046611,,,
Tyk2,ejm45,ejm42,0.15,40.33823,0.3333597,0.736055,1.046611,,,
Tyk2,ejm45,ejm42,0.2,51.52657,0.3439566,0.736055,1.046611,,,
Tyk2,ejm45,ejm42,0.25,62.61701,0.3466539,0.736055,1.046611,,,
Tyk2,ejm45,ejm42,0.3,56.55749,0.4142349,0.736055,1.046611,,,
Tyk2,ejm45,ejm42,0.35,47.63942,0.4587172,0.736055,1.046611,,,
Tyk2,ejm45,ejm42,0.4,37.81946,0.4726888,0.736055,1.046611,,,
Tyk2,ejm45,ejm42,0.45,27.53473,0.4839938,0.736055,1.046611,,,
Tyk2,ejm45,ejm42,0.5,16.75296,0.5014273,0.736055,1.046611,,,
Tyk2,ejm42,ejm45,0,0,0,0.736055,1.046611,,,
Tyk2,ejm42,ejm45,0.05,16.34751,0.2188859,0.736055,1.046611,,,
Tyk2,ejm42,ejm45,0.1,29.69342,0.3230975,0.736055,1.046611,,,
Tyk2,ejm42,ejm45,0.15,41.33833,0.3662576,0.736055,1.046611,,,
Tyk2,ejm42,ejm45,0.2,52.51658,0.3749634,0.736055,1.046611,,,
Tyk2,ejm42,ejm45,0.25,63.61063,0.3772594,0.736055,1.046611,,,
Tyk2,ejm42,ejm45,0.3,57.87223,0.4595999,0.736055,1.046611,,,
Tyk2,ejm42,ejm45,0.35,48.8883,0.504661,0.736055,1.046611,,,
Tyk2,ejm42,ejm45,0.4,38.94193,0.5193651,0.736055,1.046611,,,
Tyk2,ejm42,ejm45,0.45,28.46715,0.5294067,0.736055,1.046611,,,
Tyk2,ejm42,ejm45,0.5,17.57957,0.5388385,0.736055,1.046611,,,
Tyk2,ejm55,ejm54,0,0,0,0.749304,1.830777,,,
Tyk2,ejm55,ejm54,0.05,15.40757,0.226134,0.749304,1.830777,,,
Tyk2,ejm55,ejm54,0.1,28.24724,0.3162765,0.749304,1.830777,,,
Tyk2,ejm55,ejm54,0.15,39.70453,0.3500957,0.749304,1.830777,,,
Tyk2,ejm55,ejm54,0.2,50.82954,0.3565042,0.749304,1.830777,,,
Tyk2,ejm55,ejm54,0.25,61.8932,0.358115,0.749304,1.830777,,,
Tyk2,ejm55,ejm54,0.3,55.63516,0.4178024,0.749304,1.830777,,,
Tyk2,ejm55,ejm54,0.35,46.98849,0.4530001,0.749304,1.830777,,,
Tyk2,ejm55,ejm54,0.4,37.30204,0.4763673,0.749304,1.830777,,,
Tyk2,ejm55,ejm54,0.45,26.98749,0.49064,0.749304,1.830777,,,
Tyk2,ejm55,ejm54,0.5,16.24332,0.5033564,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0,0,0,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0.05,15.67507,0.3135342,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0.1,28.46501,0.3917006,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0.15,39.89841,0.4225847,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0.2,51.032,0.4278457,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0.25,62.10626,0.4293446,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0.3,56.30454,0.4761234,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0.35,47.52548,0.519017,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0.4,37.76815,0.5347262,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0.45,27.49034,0.5449811,0.749304,1.830777,,,
Tyk2,ejm54,ejm55,0.5,16.7541,0.555057,0.749304,1.830777,,,
Tyk2,jmc28,jmc30,0,0,0,0.771666,0.598849,,,
Tyk2,jmc28,jmc30,0.05,16.19155,0.3065353,0.771666,0.598849,,,
Tyk2,jmc28,jmc30,0.1,29.28396,0.3740833,0.771666,0.598849,,,
Tyk2,jmc28,jmc30,0.15,40.8982,0.411984,0.771666,0.598849,,,
Tyk2,jmc28,jmc30,0.2,52.05658,0.420055,0.771666,0.598849,,,
Tyk2,jmc28,jmc30,0.25,63.13329,0.4220829,0.771666,0.598849,,,
Tyk2,jmc28,jmc30,0.3,56.97149,0.4807461,0.771666,0.598849,,,
Tyk2,jmc28,jmc30,0.35,48.15715,0.5178245,0.771666,0.598849,,,
Tyk2,jmc28,jmc30,0.4,38.38359,0.5337966,0.771666,0.598849,,,
Tyk2,jmc28,jmc30,0.45,28.03591,0.5450017,0.771666,0.598849,,,
Tyk2,jmc28,jmc30,0.5,17.25074,0.5547454,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0,0,0,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0.05,16.06274,0.2615689,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0.1,29.09108,0.3393217,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0.15,40.68218,0.3758398,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0.2,51.83549,0.3825929,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0.25,62.91987,0.384217,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0.3,57.34642,0.4484253,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0.35,48.65796,0.4950519,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0.4,38.92736,0.5129631,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0.45,28.6378,0.5241882,0.771666,0.598849,,,
Tyk2,jmc30,jmc28,0.5,17.88959,0.5364014,0.771666,0.598849,,,
Tyk2,ejm42,ejm54,0,0,0,0.742293,1.656642,,,
Tyk2,ejm42,ejm54,0.05,15.86815,0.254779,0.742293,1.656642,,,
Tyk2,ejm42,ejm54,0.1,28.83486,0.3469948,0.742293,1.656642,,,
Tyk2,ejm42,ejm54,0.15,40.37123,0.3856301,0.742293,1.656642,,,
Tyk2,ejm42,ejm54,0.2,51.52273,0.3936013,0.742293,1.656642,,,
Tyk2,ejm42,ejm54,0.25,62.60368,0.3953679,0.742293,1.656642,,,
Tyk2,ejm42,ejm54,0.3,56.49247,0.4555546,0.742293,1.656642,,,
Tyk2,ejm42,ejm54,0.35,47.25726,0.5045553,0.742293,1.656642,,,
Tyk2,ejm42,ejm54,0.4,37.14793,0.516569,0.742293,1.656642,,,
Tyk2,ejm42,ejm54,0.45,26.62249,0.5254781,0.742293,1.656642,,,
Tyk2,ejm42,ejm54,0.5,15.76224,0.5337961,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0,0,0,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0.05,15.8379,0.2330308,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0.1,28.80848,0.3451402,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0.15,40.18336,0.3768232,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0.2,51.30486,0.3809022,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0.25,62.37976,0.3822304,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0.3,56.36074,0.432454,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0.35,47.58631,0.4744101,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0.4,37.79599,0.4922236,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0.45,27.44492,0.5042751,0.742293,1.656642,,,
Tyk2,ejm54,ejm42,0.5,16.66888,0.5158105,0.742293,1.656642,,,
Tyk2,jmc28,jmc27,0,0,0,0.747101,1.076483,,,
Tyk2,jmc28,jmc27,0.05,15.56435,0.2882827,0.747101,1.076483,,,
Tyk2,jmc28,jmc27,0.1,28.56357,0.3493648,0.747101,1.076483,,,
Tyk2,jmc28,jmc27,0.15,40.21903,0.3855933,0.747101,1.076483,,,
Tyk2,jmc28,jmc27,0.2,51.38716,0.3946305,0.747101,1.076483,,,
Tyk2,jmc28,jmc27,0.25,62.46555,0.3967635,0.747101,1.076483,,,
Tyk2,jmc28,jmc27,0.3,56.21627,0.4526718,0.747101,1.076483,,,
Tyk2,jmc28,jmc27,0.35,47.20898,0.4948098,0.747101,1.076483,,,
Tyk2,jmc28,jmc27,0.4,37.21873,0.5110217,0.747101,1.076483,,,
Tyk2,jmc28,jmc27,0.45,26.7509,0.5209107,0.747101,1.076483,,,
Tyk2,jmc28,jmc27,0.5,15.88395,0.5310154,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0,0,0,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0.05,15.88214,0.2410375,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0.1,29.15821,0.3358362,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0.15,40.83603,0.3837208,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0.2,52.00821,0.3936678,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0.25,63.08842,0.3958935,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0.3,56.72157,0.4448553,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0.35,47.80832,0.4899751,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0.4,37.85613,0.5068729,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0.45,27.43145,0.5164169,0.747101,1.076483,,,
Tyk2,jmc27,jmc28,0.5,16.66044,0.5255312,0.747101,1.076483,,,
Tyk2,ejm31,jmc28,0,0,0,0.778182,1.532693,,,
Tyk2,ejm31,jmc28,0.05,16.79562,0.2147915,0.778182,1.532693,,,
Tyk2,ejm31,jmc28,0.1,31.03461,0.3108705,0.778182,1.532693,,,
Tyk2,ejm31,jmc28,0.15,43.67996,0.3657605,0.778182,1.532693,,,
Tyk2,ejm31,jmc28,0.2,55.08192,0.396915,0.778182,1.532693,,,
Tyk2,ejm31,jmc28,0.25,66.20897,0.4015463,0.778182,1.532693,,,
Tyk2,ejm31,jmc28,0.3,60.49716,0.4862455,0.778182,1.532693,,,
Tyk2,ejm31,jmc28,0.35,51.62882,0.5305444,0.778182,1.532693,,,
Tyk2,ejm31,jmc28,0.4,41.64296,0.5491074,0.778182,1.532693,,,
Tyk2,ejm31,jmc28,0.45,30.99669,0.5616982,0.778182,1.532693,,,
Tyk2,ejm31,jmc28,0.5,19.84747,0.5729928,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0,0,0,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0.05,16.13148,0.2200627,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0.1,29.55378,0.3044506,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0.15,41.53216,0.3522278,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0.2,52.79317,0.367415,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0.25,63.9064,0.3708377,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0.3,58.44499,0.4327954,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0.35,50.01633,0.4819576,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0.4,40.55979,0.4992724,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0.45,30.50103,0.5140849,0.778182,1.532693,,,
Tyk2,jmc28,ejm31,0.5,19.94016,0.5265418,0.778182,1.532693,,,
Tyk2,ejm47,ejm31,0,0,0,0.766425,1.077747,,,
Tyk2,ejm47,ejm31,0.05,15.55057,0.2363367,0.766425,1.077747,,,
Tyk2,ejm47,ejm31,0.1,28.85455,0.3059055,0.766425,1.077747,,,
Tyk2,ejm47,ejm31,0.15,40.63182,0.3614184,0.766425,1.077747,,,
Tyk2,ejm47,ejm31,0.2,51.81261,0.3729727,0.766425,1.077747,,,
Tyk2,ejm47,ejm31,0.25,62.90926,0.3750899,0.766425,1.077747,,,
Tyk2,ejm47,ejm31,0.3,57.21013,0.4451896,0.766425,1.077747,,,
Tyk2,ejm47,ejm31,0.35,48.48153,0.4886104,0.766425,1.077747,,,
Tyk2,ejm47,ejm31,0.4,38.76196,0.5062034,0.766425,1.077747,,,
Tyk2,ejm47,ejm31,0.45,28.50126,0.5181356,0.766425,1.077747,,,
Tyk2,ejm47,ejm31,0.5,17.83902,0.5287618,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0,0,0,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0.05,16.19553,0.2222643,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0.1,29.85508,0.3128896,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0.15,41.89107,0.3577147,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0.2,53.18353,0.3750013,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0.25,64.30129,0.3792055,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0.3,59.0815,0.461578,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0.35,50.46919,0.5110998,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0.4,40.56888,0.532264,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0.45,30.05766,0.5440337,0.766425,1.077747,,,
Tyk2,ejm31,ejm47,0.5,19.07677,0.5548136,0.766425,1.077747,,,
Tyk2,ejm31,ejm45,0,0,0,0.778414,1.088025,,,
Tyk2,ejm31,ejm45,0.05,16.48289,0.2561133,0.778414,1.088025,,,
Tyk2,ejm31,ejm45,0.1,30.3318,0.3237363,0.778414,1.088025,,,
Tyk2,ejm31,ejm45,0.15,42.659,0.3788255,0.778414,1.088025,,,
Tyk2,ejm31,ejm45,0.2,53.96846,0.3987037,0.778414,1.088025,,,
Tyk2,ejm31,ejm45,0.25,65.09384,0.4022848,0.778414,1.088025,,,
Tyk2,ejm31,ejm45,0.3,60.02328,0.481063,0.778414,1.088025,,,
Tyk2,ejm31,ejm45,0.35,51.03593,0.5318113,0.778414,1.088025,,,
Tyk2,ejm31,ejm45,0.4,40.97237,0.5472405,0.778414,1.088025,,,
Tyk2,ejm31,ejm45,0.45,30.38599,0.5566776,0.778414,1.088025,,,
Tyk2,ejm31,ejm45,0.5,19.44275,0.5648648,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0,0,0,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0.05,16.71043,0.2241316,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0.1,30.64322,0.3281879,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0.15,42.55692,0.3809129,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0.2,53.81772,0.3924348,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0.25,64.94015,0.3962827,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0.3,59.17698,0.4478305,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0.35,50.84272,0.4900223,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0.4,41.29732,0.5128269,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0.45,31.11292,0.5258511,0.778414,1.088025,,,
Tyk2,ejm45,ejm31,0.5,20.51077,0.5355891,0.778414,1.088025,,,
Tyk2,jmc23,jmc27,0,0,0,0.740216,1.187934,,,
Tyk2,jmc23,jmc27,0.05,16.42737,0.2541552,0.740216,1.187934,,,
Tyk2,jmc23,jmc27,0.1,29.71546,0.3593947,0.740216,1.187934,,,
Tyk2,jmc23,jmc27,0.15,41.25483,0.3924664,0.740216,1.187934,,,
Tyk2,jmc23,jmc27,0.2,52.41035,0.3985802,0.740216,1.187934,,,
Tyk2,jmc23,jmc27,0.25,63.49556,0.4002415,0.740216,1.187934,,,
Tyk2,jmc23,jmc27,0.3,57.40762,0.4595897,0.740216,1.187934,,,
Tyk2,jmc23,jmc27,0.35,48.52724,0.4979353,0.740216,1.187934,,,
Tyk2,jmc23,jmc27,0.4,38.68328,0.5149306,0.740216,1.187934,,,
Tyk2,jmc23,jmc27,0.45,28.2383,0.5271899,0.740216,1.187934,,,
Tyk2,jmc23,jmc27,0.5,17.4166,0.5366358,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0,0,0,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0.05,15.52668,0.2052624,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0.1,28.84189,0.2982251,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0.15,40.48567,0.3446765,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0.2,51.63864,0.3530682,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0.25,62.7158,0.3549184,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0.3,56.78261,0.4219098,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0.35,47.89193,0.4722838,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0.4,37.97079,0.4891272,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0.45,27.49159,0.5010086,0.740216,1.187934,,,
Tyk2,jmc27,jmc23,0.5,16.64867,0.5098454,0.740216,1.187934,,,
Tyk2,ejm49,ejm31,0,0,0,0.792889,1.88287,,,
Tyk2,ejm49,ejm31,0.05,16.70079,0.2135163,0.792889,1.88287,,,
